file,kind,dataset,algorithm,n,rank,symbol,count,category
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","17","swift_beginAccess","15","swift_runtime"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","18","specialized Array.append<A>(contentsOf:)","15","swift_array"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","19","LZFSEv1.FSEOutStream.flush()","15","fse"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","20","static LZFSEv1.compressBody(_:strong:bvx3:lazy2:optimal:optimal3:)","13","encode"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","21","specialized pushRun #1 (l:m:d:) in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","13","parse"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","22","LZFSEv1.FSEOutStream.push(_:_:)","13","fse"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","23","insert #1 (_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","13","parse"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","24","swift_endAccess","12","swift_runtime"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","25","entropyBits #1 (_:) in static LZFSEv1.encodeBlockV3(triplets:literals:rawBytes:)","12","encode"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","26","specialized Array.append(_:)","11","swift_array"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","27","specialized _ArrayBuffer._consumeAndCreateNew(bufferIsUnique:minimumCapacity:growForAppend:)","11","swift_array"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","28","specialized Array._createNewBuffer(bufferIsUnique:minimumCapacity:growForAppend:)","10","swift_array"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","29","specialized Array._makeUniqueAndReserveCapacityIfNotUnique()","9","swift_array"
"claw-code-lazy2-n40.time-profile.xml","time-profile","claw-code","lazy2","40","30","hashAndTag #1 (_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","9","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","1","bestMatch #1 (_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","124","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","2","specialized static LZFSEv1.encodeBlockV3(triplets:literals:rawBytes:)","90","encode"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","3","repLen #1 (_:_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","76","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","4","matchLength #1 (_:_:limit:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","58","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","5","closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","47","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","6","static LZFSEv1.fseEncode(state:_:_:)","33","fse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","7","specialized Array._getElement(_:wasNativeTypeChecked:matchingSubscriptCheck:)","33","swift_array"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","8","specialized Array._checkSubscript(_:wasNativeTypeChecked:)","27","swift_array"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","9","specialized _ArrayBuffer.beginCOWMutation()","26","swift_array"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","10","load32 #1 (_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","23","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","11","closure #2 in static LZFSEv1.encodeBlockV3(triplets:literals:rawBytes:)","21","encode"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","12","swift::runtime::AccessSet::insert(swift::runtime::Access*, void*, void*, swift::ExclusivityFlags)","20","other"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","13","_platform_memmove","20","memory_copy"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","14","static LZFSEv1.symbol(forValue:base:)","19","fse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","15","load64 #1 (_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","19","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","16","specialized _ArrayBuffer._checkValidSubscriptMutating(_:)","16","swift_array"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","17","LZFSEv1.FSEOutStream.flush()","16","fse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","18","insert #1 (_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","16","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","19","swift_beginAccess","15","swift_runtime"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","20","specialized Array.append<A>(contentsOf:)","15","swift_array"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","21","specialized pushRun #1 (l:m:d:) in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","13","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","22","LZFSEv1.FSEOutStream.push(_:_:)","13","fse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","23","swift_endAccess","11","swift_runtime"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","24","specialized Array.append(_:)","11","swift_array"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","25","specialized Array._createNewBuffer(bufferIsUnique:minimumCapacity:growForAppend:)","11","swift_array"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","26","hashAndTag #1 (_:) in closure #1 in static LZFSEv1.lzParseChain(_:maxL:maxM:maxDist:)","10","parse"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","27","static LZFSEv1.compressBody(_:strong:bvx3:lazy2:optimal:optimal3:)","9","encode"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","28","entropyBits #1 (_:) in static LZFSEv1.encodeBlockV3(triplets:literals:rawBytes:)","9","encode"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","29","swift::runtime::SwiftTLSContext::get()","8","swift_runtime"
"claw-code-lazy2-n8.time-profile.xml","time-profile","claw-code","lazy2","8","30","specialized Array.init(_uninitializedCount:)","8","swift_array"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","1","specialized closure #1 in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","527","parse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","2","specialized emitSteps #1 (_:from:) in closure #1 in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","117","parse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","3","specialized static LZFSEv1.encodeBlockV3(triplets:literals:rawBytes:)","90","encode"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","4","static LZFSEv1.symbol(forValue:base:)","56","fse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","5","specialized _ArrayBuffer.beginCOWMutation()","52","swift_array"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","6","specialized Array._getElement(_:wasNativeTypeChecked:matchingSubscriptCheck:)","46","swift_array"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","7","specialized rebuildPrices #1 () in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","41","parse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","8","specialized Array._checkSubscript(_:wasNativeTypeChecked:)","39","swift_array"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","9","matchLength #1 (_:_:limit:) in closure #1 in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","39","parse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","10","static LZFSEv1.fseEncode(state:_:_:)","36","fse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","11","insert #1 (_:) in closure #1 in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","27","parse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","12","swift::runtime::AccessSet::insert(swift::runtime::Access*, void*, void*, swift::ExclusivityFlags)","23","other"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","13","specialized min<A>(_:_:)","20","other"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","14","specialized _ArrayBuffer._checkValidSubscriptMutating(_:)","20","swift_array"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","15","swift_beginAccess","17","swift_runtime"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","16","specialized emitGreedy #1 (at:len:dist:) in closure #1 in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","17","parse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","17","specialized Array.append<A>(contentsOf:)","17","swift_array"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","18","LZFSEv1.FSEOutStream.flush()","17","fse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","19","closure #2 in static LZFSEv1.encodeBlockV3(triplets:literals:rawBytes:)","17","encode"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","20","_platform_memmove","16","memory_copy"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","21","log2","15","other"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","22","specialized pushRun #1 (l:m:d:) in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","14","parse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","23","specialized IndexingIterator.next()","12","swift_array"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","24","LZFSEv1.FSEOutStream.push(_:_:)","12","fse"
"claw-code-optimal-n4.time-profile.xml","time-profile","claw-code","optimal","4","25","load32 #1 (_:) in closure #1 in static LZFSEv1.lzParseOptimal(_:maxL:maxM:maxDist:)","12","parse"
